subject_id,task,data.aligned_text,data.number_views,data.consensus_score,data.consensus_text
44121907,T2,[['4-3-1826']],1,1.0,4-3-1826
44121907,T3,[['5-3-1826']],1,1.0,5-3-1826
44121907,T4,[['5-3-1826']],1,1.0,5-3-1826
44121907,T5,[['5-3-1826']],1,1.0,5-3-1826
44121907,T7,[['13-6-1826']],1,1.0,13-6-1826
44121907,T8,[['13-3-1826']],1,1.0,13-3-1826
44121907,T9,[['27-3-1826']],1,1.0,27-3-1826
44121907,T10,[['14-3-1826']],1,1.0,14-3-1826
44121907,T11,[['11-3-1826']],1,1.0,11-3-1826
44121907,T13,[['25-3-1826']],1,1.0,25-3-1826
44121907,T14,[['13-3-1826']],1,1.0,13-3-1826
44121907,T15,[['14-3-1826']],1,1.0,14-3-1826
44121907,T16,[['15-3-1826']],1,1.0,15-3-1826
44121907,T17,[['3-4-1826']],1,1.0,3-4-1826
44121907,T19,[['29-3-1826']],1,1.0,29-3-1826
44121907,T20,[['7-3-1826']],1,1.0,7-3-1826
44121907,T21,[['13-3-1826']],1,1.0,13-3-1826
44121907,T22,[['25-3-1826']],1,1.0,25-3-1826
44121907,T23,[['13-3-1826']],1,1.0,13-3-1826
44121907,T25,[['13-5-1826']],1,1.0,13-5-1826
44121907,T26,[['13-4-1826']],1,1.0,13-4-1826
44121907,T27,[['17-301826']],1,1.0,17-301826
44121907,T28,[['24-3-1826']],1,1.0,24-3-1826
44121907,T29,[['26-3-1826']],1,1.0,26-3-1826
44121908,T1,[['18-3-1826']],1,1.0,18-3-1826
44121908,T2,[['29-3-1826']],1,1.0,29-3-1826
44121908,T3,[['30-3-1826']],1,1.0,30-3-1826
44121908,T4,[['14-3-1826']],1,1.0,14-3-1826
44121908,T5,[['13-3-1826']],1,1.0,13-3-1826
44121908,T7,[['16-3-1826']],1,1.0,16-3-1826
44121908,T8,[['20-3-1826']],1,1.0,20-3-1826
44121908,T9,[['25-3-1826']],1,1.0,25-3-1826
44121908,T10,[['06-04-1826']],1,1.0,06-04-1826
44121908,T11,[['25-3-1826']],1,1.0,25-3-1826
44121908,T13,[['15-3-1826']],1,1.0,15-3-1826
44121908,T14,[['3-4-1826']],1,1.0,3-4-1826
44121908,T15,[['20-3-1826']],1,1.0,20-3-1826
44121908,T16,[['28-3-1826']],1,1.0,28-3-1826
44121908,T17,[['30-3-1826']],1,1.0,30-3-1826
44121908,T19,[['25-3-1826']],1,1.0,25-3-1826
44121908,T20,[['23-3-1826']],1,1.0,23-3-1826
44121908,T21,[['18-4-1826']],1,1.0,18-4-1826
44121908,T22,[['20-4-1826']],1,1.0,20-4-1826
44121908,T23,[['17-3-1826']],1,1.0,17-3-1826
44121908,T25,[['26-3-1826']],1,1.0,26-3-1826
44121908,T26,[['13-3-1826']],1,1.0,13-3-1826
44121908,T27,[['17-3-1826']],1,1.0,17-3-1826
44121908,T28,[['19-3-1826']],1,1.0,19-3-1826
44121908,T29,[['25-3-1826']],1,1.0,25-3-1826
44121910,T1,[['20-4-1826']],1,1.0,20-4-1826
44121910,T2,[['30-3-1826']],1,1.0,30-3-1826
44121910,T3,[['29-3-1826']],1,1.0,29-3-1826
44121910,T4,[['10-4-1826']],1,1.0,10-4-1826
44121910,T5,[['18-4-1826']],1,1.0,18-4-1826
44121910,T7,[['10-4-1826']],1,1.0,10-4-1826
44121910,T8,[['5-4-1826']],1,1.0,5-4-1826
44121910,T9,[['7-4-1826']],1,1.0,7-4-1826
44121910,T10,[['27-3-1826']],1,1.0,27-3-1826
44121910,T11,[['14-3-1826']],1,1.0,14-3-1826
44121910,T13,[['1-5-1826']],1,1.0,1-5-1826
44121910,T14,[['11-5-1826']],1,1.0,11-5-1826
44121910,T15,[['20-3-1826']],1,1.0,20-3-1826
44121910,T16,[['27-3-1826']],1,1.0,27-3-1826
44121910,T17,[['3-4-1826']],1,1.0,3-4-1826
44121910,T19,[['22-3-1826']],1,1.0,22-3-1826
44121910,T20,[['13-4-1826']],1,1.0,13-4-1826
44121910,T21,[['2-5-1826']],1,1.0,2-5-1826
44121910,T22,[['22-3-1826']],1,1.0,22-3-1826
44121910,T23,[['3-4-1826']],1,1.0,3-4-1826
44121910,T25,[['27-3-1826']],1,1.0,27-3-1826
44121910,T26,[['7-4-1826']],1,1.0,7-4-1826
44121910,T27,[['4-5-1826']],1,1.0,4-5-1826
44121910,T28,[['13-4-1826']],1,1.0,13-4-1826
44121910,T29,[['22-8-1826']],1,1.0,22-8-1826
44290143,T1,"[['15-3-1826','15-3-1826','15-3-1826']]",3,3.0,15-3-1826
44290143,T2,"[['15-3-1826','15-3-1826','15-3-1826']]",3,3.0,15-3-1826
44290143,T3,"[['15-3-1826','15-3-1826','15-3-1826']]",3,3.0,15-3-1826
